id,label,name,doc_instance_id,clause_id,clause_index,clause_type_prelim,clause_text,mechanism_id,mechanism_type,mechanism_source,param_mention_id,param_def_id,param_type,raw_value,raw_unit,norm_value,norm_unit,canonical_key,range_start,range_end,op,scope_unit,bind_confidence,strict_all,strict_high,source_path,extraction_version,track
Clause:18aede9bc4a893e4dc4dcc46a9c6800761d8d391b46ad5d676d183b8aebaa183#clause_0003,Clause,,18aede9bc4a893e4dc4dcc46a9c6800761d8d391b46ad5d676d183b8aebaa183,18aede9bc4a893e4dc4dcc46a9c6800761d8d391b46ad5d676d183b8aebaa183#clause_0003,3,other,对城乡“低保户”、城市“三无”人员和农村“五保户”家庭每月设置10度免费电量。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe#clause_0000,Clause,,194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe,194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe#clause_0000,0,time_rule,"<h2>file:《上海市港口岸电建设方案》.txt</h2>
加快推进在用码头的岸电建设，到2020年，实现50%以上的集装箱、客货滚装、邮轮、3千吨级以上客运和5万吨级以上干散货专业化泊位具备向船舶供应岸电的能力，煤电厂码头、内河码头实现岸电设施全覆盖。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe#clause_0002,Clause,,194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe,194967a19fd4314cba42620eb15e046479532e091b0d5d6272bac1743b6debfe#clause_0002,2,time_rule,根据上海港船舶排放控制区总体要求，研究推进靠港船舶强制使用岸电，逐年提高岸电使用率，力争到2020年，本市集装箱、邮轮码头岸电设施使用率达到10%、港作船舶岸电设施使用率达到80%以上。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0000,Clause,,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0000,0,subsidy_rule,"<h2>file:《夏县2023-2024年度冬季清洁取暖“煤改电”“煤改气”运行补贴实.txt</h2>
《夏县2023-2024年度冬季清洁取暖“煤改电”“煤改气”运行补贴实施办法》2024-09-26  煤改电”：采暖用电每度电补贴0.1元，采暖季每户居民累计最高补贴1040元。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0001,Clause,,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0001,1,table_row_clause,《夏县2023-2024年度冬季清洁取暖“煤改电”“煤改气”运行补贴实施办法》2024-09-26  煤改电”：采暖用电每度电补贴0.1元，采暖季每户居民累计最高补贴1040元。煤改气”：采暖用气每方气补贴1元，采暖季每户居民累计最高补贴1200元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0002,Clause,,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd,19b81e147d4c1292e577c2e1ab84419e792b779d8e0a823ba5d99750039e25cd#clause_0002,2,subsidy_rule,煤改气”：采暖用气每方气补贴1元，采暖季每户居民累计最高补贴1200元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1be33bff3ea2876b31bbd3f23c81aa44573ad1f2de6cfb2cd7d649a3ebd1028d#clause_0008,Clause,,1be33bff3ea2876b31bbd3f23c81aa44573ad1f2de6cfb2cd7d649a3ebd1028d,1be33bff3ea2876b31bbd3f23c81aa44573ad1f2de6cfb2cd7d649a3ebd1028d#clause_0008,8,time_rule,原则上，新建住宅配建停车位应100%建设充电设施或预留建设安装条件，大型公共建筑物配建停车场、社会公共停车场建设充电设施或预留建设安装条件的车位比例不低于10%，每2000辆电动汽车至少配套建设一座公共充电站。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1c866d7db0140a8b19307802359c968014faf7196bd57a33ff7b5fcd5941c821#clause_0003,Clause,,1c866d7db0140a8b19307802359c968014faf7196bd57a33ff7b5fcd5941c821,1c866d7db0140a8b19307802359c968014faf7196bd57a33ff7b5fcd5941c821#clause_0003,3,other,以在内河港口靠泊2小时以上的内河运输船舶、江海直达运输船舶、海进江运输船舶（液货船以及使用新能源、清洁能源的船舶除外）为重点，推进现有船舶受电设施改造。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9#clause_0000,Clause,,1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9,1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9#clause_0000,0,time_rule,"<h2>file:《上海市港口岸电建设方案》.txt</h2>
加快推进在用码头的岸电建设，到2020年，实现50%以上的集装箱、客货滚装、邮轮、3千吨级以上客运和5万吨级以上干散货专业化泊位具备向船舶供应岸电的能力，煤电厂码头、内河码头实现岸电设施全覆盖。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9#clause_0002,Clause,,1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9,1df67c120b894f41fc1540eadf6f7318a0e4032ff1bae8a444612d07944ef7b9#clause_0002,2,time_rule,根据上海港船舶排放控制区总体要求，研究推进靠港船舶强制使用岸电，逐年提高岸电使用率，力争到2020年，本市集装箱、邮轮码头岸电设施使用率达到10%、港作船舶岸电设施使用率达到80%以上。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0005,Clause,,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0005,5,pricing_rule,（下同）0.55元、谷段电价0.30元；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0006,Clause,,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0006,6,pricing_rule,用电电压等级为1-10千伏的，第一档峰段电价为每千瓦时0.50元、谷段电价0.27元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0007,Clause,,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0007,7,pricing_rule,第二、三档峰、谷电价分别在第一档电价基础上加价0.05元、0.30元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0008,Clause,,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0008,8,pricing_rule,执行合表电价的用户：用电电压等级为不满1千伏的，峰段电价为每千瓦时0.57元、谷段电价0.31元；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0009,Clause,,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d,1fa29c73a41d6d62bb74e065c64724a1eb5075621c22e96288682d2c4c141f5d#clause_0009,9,pricing_rule,用电电压等级为1-10千伏的，峰段电价为每千瓦时0.52元、谷段电价0.28元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97#clause_0001,Clause,,21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97,21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97#clause_0001,1,time_rule,调整后的高峰时段为每日10:00-12:00、16:00-22:00，尖峰时段为7月、8月、9月和12月的每日11:00-12:00、17:00-18:00，平时段为每日7:00-10:00、12:00-16:00、22:00-23:00，低谷时段为23:00-次日7:00。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97#clause_0002,Clause,,21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97,21a5c67e61e80e1324726c39e931d5faa3ef2db450f2e5421f7a10df4fe56b97#clause_0002,2,time_rule,峰谷电价比从原来的1.21:1:0.79调整为1.5:1:0.5，尖峰时段电价上浮20%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0001,Clause,,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0001,1,table_row_clause,2023年9月1日	《关于示范推进国际航线集装箱船舶和邮轮靠港使用岸电行动方案（2023-2025年）》	船舶受电设施安装率方面，到2024年底，国际邮轮公司在具备岸电供应能力的邮轮港口靠泊的邮轮具备受电设施。到2025年底，国际集装箱班轮公司挂靠具备岸电供应能力的港口的国际干线集装箱船舶（含自有及租赁船舶）的40％具备受电设施。港口码头岸电设施安装覆盖率方面，力争到2024年底，邮轮港口企业停靠邮轮的码头实现高压岸电设施100％全覆盖；到2025年底，国际枢纽海港相关集装箱港口企业停靠国际干线集装箱船舶的码头实现高压岸电设施90％覆盖。船港岸电常态化使用方面，到2023年底，具备使用条件的船舶和港口企业实现岸电常态化使用。码头岸电用电量方面，到2025年，国际干线集装箱船舶、邮轮靠泊岸电用电量较2022年大幅上升。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0003,Clause,,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0003,3,other,（含自有及租赁船舶）的40％具备受电设施。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0004,Clause,,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0004,4,time_rule,港口码头岸电设施安装覆盖率方面，力争到2024年底，邮轮港口企业停靠邮轮的码头实现高压岸电设施100％全覆盖；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0005,Clause,,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba,22683cdc818adbda88476b2ce5ef07bfd17154e8f751efbcf70c4b68e9dd70ba#clause_0005,5,time_rule,到2025年底，国际枢纽海港相关集装箱港口企业停靠国际干线集装箱船舶的码头实现高压岸电设施90％覆盖。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137#clause_0001,Clause,,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137#clause_0001,1,time_rule,居民月用电量分为三个档次，第一档为230度及以内不加价，第二档为231度至400度每度加价0.05元，第三档为超过400度部分每度加价0.3元。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137#clause_0002,Clause,,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137,231f1eeb573e2b351f92117ef696b8d2077cec456aacd516232f031d673da137#clause_0002,2,pricing_rule,对于家庭户籍人口在5人以上的用户，每月增加100度阶梯电价基数。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:24861df413989ac11a6eb6a6a0d66fa30719c994005c9700a71e869271450a8e#clause_0003,Clause,,24861df413989ac11a6eb6a6a0d66fa30719c994005c9700a71e869271450a8e,24861df413989ac11a6eb6a6a0d66fa30719c994005c9700a71e869271450a8e#clause_0003,3,pricing_rule,本市参加电力市场交易的供暖用电，22:00-次日7:00输配电价在现行输配电价基础上减半收取。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0004,Clause,,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0004,4,subsidy_rule,（包括无卷帘设备）提升改造为智能化或电动化卷帘设备，补贴标准按不高于350元/台,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0005,Clause,,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0005,5,subsidy_rule,（套）且不超过设备投资的50%予以补贴（包括控制箱、辅材、安装费用等），同一建设内容不重复享受相关补贴政策。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0006,Clause,,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f,264f74e1e9077c0e94590da482db92ebc125f4c14559852d89ad14b209d7e41f#clause_0006,6,other,其中，智能化卷帘设备100W为350元/台（套）、80W为340元/台（套）、60W为330元/台（套）；电动化卷帘设备100W为330元/台（套）、80W为320元/台（套）、60W为310元/台（套）。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2a1a7ca09fde9e1e09c537a13a8c19be802c349c78fec60b60b126242522ccdc#clause_0000,Clause,,2a1a7ca09fde9e1e09c537a13a8c19be802c349c78fec60b60b126242522ccdc,2a1a7ca09fde9e1e09c537a13a8c19be802c349c78fec60b60b126242522ccdc#clause_0000,0,time_rule,"2013年12月11日 国家发展改革委关于完善居民阶梯电价制度的通知
2014年起，全面推进“一户一表”改造，确保到2017年底前全国95%以上的合表用户完成改造，并按阶梯电价制度执行。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2c6f8bdce8c0c7967763bb1bf530c46fe6bbfac7bab4a3c48d3256ace950b987#clause_0000,Clause,,2c6f8bdce8c0c7967763bb1bf530c46fe6bbfac7bab4a3c48d3256ace950b987,2c6f8bdce8c0c7967763bb1bf530c46fe6bbfac7bab4a3c48d3256ace950b987#clause_0000,0,time_rule,"2019年10月29日 北京市发展改革委关于居民生活用电“一户多人口”阶梯电量有关事项的通知
2019年12月1日起，北京市对“一户一表”居民用户中户内常住人口为6人及以上的阶梯电量分档进行调整：第一档电量为1～340千瓦时/月，第二档电量为341～500千瓦时/月，第三档电量为500千瓦时以上/月。",,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0001,Clause,,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0001,1,pricing_rule,该政策将居民每月用电量分为三档，第一档电量170千瓦时及以下，电价为0.477元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0002,Clause,,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0002,2,pricing_rule,第二档电量171-260千瓦时，电价为0.527元/千瓦时；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0003,Clause,,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0003,3,pricing_rule,第三档电量261千瓦时及以上，电价为0.777元/千瓦时。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0004,Clause,,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3,2ece22a4f07f639ee9f6b14d9a999b5ec8ce9a982e248ec2c4350d49c32a2ec3#clause_0004,4,other,对城乡低保户和农村五保户，每月提供15千瓦时免费用电。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0002,Clause,,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0002,2,time_rule,高峰时段统一为10:00-12:00、14:00-19:00，低谷时段为0:00-8:00，其余为平段；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0003,Clause,,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0003,3,other,峰平谷比价由1.65:1:0.5调整为1.7:1:0.38。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0004,Clause,,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828,2f9184a72b1488e94b2de32d7d9489e5d523b09268cd7142f059723054a93828#clause_0004,4,pricing_rule,新增尖峰电价政策，在7-9月及日最高气温达35℃及以上高温天的11:00-12:00、15:00-17:00执行，尖峰电价在峰段电价基础上上浮25%。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0001,Clause,,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0001,1,table_row_clause,2023年9月1日	《关于示范推进国际航线集装箱船舶和邮轮靠港使用岸电行动方案（2023-2025年）》	船舶受电设施安装率方面，到2024年底，国际邮轮公司在具备岸电供应能力的邮轮港口靠泊的邮轮具备受电设施。到2025年底，国际集装箱班轮公司挂靠具备岸电供应能力的港口的国际干线集装箱船舶（含自有及租赁船舶）的40％具备受电设施。港口码头岸电设施安装覆盖率方面，力争到2024年底，邮轮港口企业停靠邮轮的码头实现高压岸电设施100％全覆盖；到2025年底，国际枢纽海港相关集装箱港口企业停靠国际干线集装箱船舶的码头实现高压岸电设施90％覆盖。船港岸电常态化使用方面，到2023年底，具备使用条件的船舶和港口企业实现岸电常态化使用。码头岸电用电量方面，到2025年，国际干线集装箱船舶、邮轮靠泊岸电用电量较2022年大幅上升。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0003,Clause,,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0003,3,other,（含自有及租赁船舶）的40％具备受电设施。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0004,Clause,,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0004,4,time_rule,港口码头岸电设施安装覆盖率方面，力争到2024年底，邮轮港口企业停靠邮轮的码头实现高压岸电设施100％全覆盖；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0005,Clause,,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df,34de2093bea75d704c113e23bf49b9018637efa1841e90bf224a6566684fd8df#clause_0005,5,time_rule,到2025年底，国际枢纽海港相关集装箱港口企业停靠国际干线集装箱船舶的码头实现高压岸电设施90％覆盖。,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de#clause_0001,Clause,,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de#clause_0001,1,pricing_rule,按月用电量划分为三档：第一档为180度及以内，电价不变，不满1千伏用户电价为每度0.52元，1-10千伏用户为每度0.47元；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
Clause:37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de#clause_0002,Clause,,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de,37057c32932e956503eb1ad05c772ba2cd53e2bba30c2a5b23eb9c15e6a785de#clause_0002,2,pricing_rule,第二档为181-280度，在第一档基础上每度加价0.05元；,,,,,,,,,,,,,,,,,,,,step7b_iterB_rulefix,strict_all
